epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
54,21774.9,1.0611,0.9862,0.11671,1.12442,1.24844,0.82135,0.8256,0.91249,0.59327,0.84855,0.86798,0.93634,0.89606,1.08584,0.27657,0.01152,0.76805,1.33327,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
55,22678.5,1.05667,0.96343,0.11404,1.11524,1.24374,0.82168,0.82746,0.91273,0.59474,0.84974,0.86364,0.93616,0.89627,1.08536,0.27584,0.01154,0.76749,1.33303,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
56,23616.1,1.05389,0.95811,0.11389,1.11447,1.24337,0.8234,0.8261,0.91336,0.59579,0.84334,0.86891,0.93652,0.89658,1.08457,0.27518,0.0114,0.76517,1.33261,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
57,24556.7,1.05206,0.9536,0.11228,1.11146,1.2438,0.82629,0.82746,0.91455,0.59691,0.85029,0.86735,0.9376,0.89761,1.08434,0.27546,0.01133,0.76309,1.33185,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
58,25496.9,1.04801,0.9546,0.11315,1.10902,1.24224,0.831,0.82558,0.91551,0.59795,0.8521,0.8692,0.93849,0.89831,1.08386,0.27448,0.01125,0.76161,1.33135,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
59,26439.8,1.05052,0.956,0.11238,1.11181,1.24022,0.82947,0.8256,0.91615,0.59907,0.85042,0.86827,0.93849,0.89859,1.0826,0.27426,0.01105,0.76049,1.32971,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172
60,27380.2,1.04779,0.9525,0.11263,1.11221,1.2412,0.82852,0.82466,0.91623,0.59997,0.84915,0.87013,0.93862,0.89786,1.08202,0.27352,0.01098,0.75854,1.32831,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106
61,28317.8,1.045,0.93487,0.11162,1.10685,1.23859,0.82148,0.82375,0.91533,0.59912,0.84366,0.8692,0.9381,0.89846,1.08144,0.27376,0.011,0.75752,1.32797,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
62,29247.6,1.03924,0.94419,0.112,1.10321,1.2349,0.81091,0.8256,0.91453,0.59909,0.83979,0.87042,0.938,0.89791,1.08143,0.27307,0.01092,0.75721,1.3273,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974
63,30174.9,1.04177,0.91993,0.11033,1.10238,1.23615,0.81439,0.82839,0.91495,0.59867,0.83942,0.87106,0.93838,0.89807,1.08031,0.27244,0.01079,0.75547,1.32639,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908
64,31102.9,1.0335,0.91988,0.1103,1.0974,1.22926,0.81911,0.82746,0.91456,0.59986,0.84068,0.8692,0.93832,0.89834,1.08096,0.27225,0.01073,0.75505,1.32759,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
65,32030.2,1.03612,0.93225,0.10994,1.09993,1.23157,0.81166,0.82746,0.91394,0.59802,0.8381,0.87199,0.93815,0.89811,1.0807,0.27161,0.01045,0.75469,1.32761,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
66,32957,1.03389,0.93035,0.10964,1.09901,1.23075,0.81608,0.83117,0.91498,0.60006,0.83611,0.87848,0.93901,0.89917,1.07986,0.27069,0.01043,0.75324,1.32699,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
67,33884.6,1.03038,0.91694,0.11069,1.09466,1.22633,0.81608,0.83117,0.91488,0.59952,0.83688,0.87848,0.93919,0.89992,1.07931,0.27,0.01036,0.75239,1.32628,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
68,34808.8,1.03019,0.91619,0.11061,1.09447,1.22806,0.81204,0.82931,0.91465,0.59923,0.8384,0.87848,0.93927,0.90088,1.07901,0.27046,0.0101,0.75105,1.32596,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
69,35728,1.02557,0.89923,0.10856,1.08895,1.22571,0.80717,0.83486,0.91522,0.60084,0.84092,0.88033,0.9403,0.90207,1.07867,0.2702,0.01025,0.74975,1.32557,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
70,36649.7,1.02577,0.90883,0.10875,1.08877,1.22521,0.80268,0.83393,0.91438,0.59969,0.83841,0.88083,0.94013,0.90205,1.07723,0.26969,0.00998,0.74809,1.32321,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
71,37571.8,1.02403,0.89878,0.10749,1.09073,1.22438,0.80231,0.83203,0.91403,0.59974,0.83622,0.88126,0.93969,0.90218,1.07718,0.26852,0.00989,0.74781,1.3227,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
72,38493.3,1.01993,0.89101,0.10781,1.08613,1.2203,0.80135,0.83395,0.91347,0.59974,0.83265,0.87941,0.93891,0.90137,1.07694,0.26808,0.00976,0.7479,1.32238,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
73,39414.6,1.01868,0.89241,0.10735,1.08474,1.21975,0.79974,0.83302,0.91354,0.60037,0.83657,0.87846,0.93927,0.90244,1.07664,0.26694,0.00961,0.74628,1.32242,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
74,40332.4,1.0159,0.89203,0.10755,1.08432,1.2185,0.80267,0.83302,0.91304,0.60026,0.8338,0.87941,0.93936,0.90313,1.07646,0.26625,0.00946,0.74483,1.32254,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
75,41249.9,1.0152,0.87852,0.10684,1.08328,1.21858,0.79868,0.83859,0.91193,0.59979,0.83756,0.87941,0.93878,0.90194,1.07576,0.26537,0.00936,0.74427,1.3221,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
76,42176,1.01141,0.87499,0.10622,1.07891,1.21502,0.79822,0.83581,0.91191,0.60132,0.83523,0.87934,0.93868,0.90214,1.07415,0.26482,0.00931,0.74251,1.32076,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
77,43100,1.00553,0.86805,0.10527,1.07328,1.20951,0.79483,0.84045,0.91276,0.6023,0.83431,0.88219,0.93903,0.90259,1.07276,0.26468,0.00914,0.7411,1.31991,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
78,44025.7,1.00833,0.87334,0.10509,1.07594,1.21347,0.79641,0.84137,0.91273,0.60205,0.83505,0.88219,0.93907,0.90332,1.0719,0.26482,0.00904,0.73994,1.31976,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
79,44946,1.00409,0.86514,0.10496,1.07066,1.20906,0.79612,0.84038,0.91238,0.60176,0.83479,0.8812,0.93925,0.90317,1.06991,0.26536,0.00916,0.73678,1.31849,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
80,45863.3,0.99814,0.85619,0.1041,1.07162,1.20625,0.79324,0.84323,0.91141,0.60144,0.83164,0.88404,0.93907,0.90171,1.06928,0.26599,0.00932,0.73574,1.3181,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
81,46784.3,1.00413,0.86722,0.10406,1.07348,1.2113,0.78879,0.84508,0.91135,0.60143,0.82683,0.88584,0.93913,0.90168,1.06872,0.26513,0.00927,0.73529,1.31751,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
82,47706.5,0.99546,0.86649,0.10324,1.06714,1.20669,0.78625,0.84601,0.91163,0.60245,0.82419,0.88683,0.93958,0.90339,1.06725,0.26481,0.00927,0.7345,1.31718,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
83,48634.4,0.99699,0.8529,0.10408,1.06199,1.20894,0.78969,0.84601,0.91167,0.60381,0.82383,0.88868,0.93978,0.90385,1.06763,0.26473,0.00947,0.7332,1.31873,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
84,49561.9,0.98927,0.84537,0.10349,1.06131,1.20454,0.78958,0.84934,0.91104,0.60203,0.82753,0.88497,0.9399,0.90445,1.06614,0.26426,0.00944,0.73136,1.31832,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
85,50491.6,0.98965,0.84782,0.10331,1.06278,1.20192,0.79095,0.84879,0.91018,0.60066,0.827,0.8859,0.93915,0.90328,1.0653,0.26316,0.00934,0.73034,1.31747,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
86,51420.9,0.98856,0.83934,0.1017,1.06487,1.20323,0.78759,0.84956,0.9104,0.60022,0.8301,0.8859,0.93977,0.90409,1.06379,0.26308,0.00937,0.72773,1.31699,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
87,52347.9,0.98854,0.84325,0.10262,1.06125,1.20312,0.78588,0.85343,0.90988,0.59917,0.83094,0.88911,0.94015,0.90492,1.06255,0.26332,0.00953,0.72732,1.31592,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
88,53276.3,0.98488,0.8407,0.10217,1.05625,1.2008,0.78574,0.84972,0.90856,0.59868,0.83382,0.88438,0.93937,0.90312,1.06168,0.26248,0.00958,0.72648,1.31524,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
89,54203.7,0.98224,0.84671,0.10365,1.05373,1.19802,0.78692,0.84787,0.9084,0.59888,0.82901,0.88683,0.93964,0.90324,1.06068,0.26261,0.00967,0.72506,1.31461,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
90,55129.1,0.97992,0.82565,0.1008,1.05474,1.19811,0.78378,0.84737,0.90916,0.60001,0.82704,0.88716,0.93957,0.90273,1.06018,0.26223,0.00971,0.72458,1.31442,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
91,56054.9,0.97812,0.82448,0.10054,1.04982,1.19689,0.79135,0.8444,0.90923,0.60004,0.83134,0.88707,0.93966,0.90274,1.05885,0.26141,0.00964,0.72326,1.31415,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
92,56982,0.9747,0.8151,0.1003,1.04929,1.19447,0.78743,0.84532,0.90922,0.60026,0.83059,0.88234,0.94046,0.904,1.0589,0.26151,0.00954,0.72164,1.31451,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
93,57908.8,0.97302,0.80833,0.10001,1.04817,1.19346,0.7878,0.84718,0.90837,0.60119,0.82403,0.88614,0.93985,0.90338,1.05784,0.2609,0.0095,0.72179,1.31425,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
94,58836.1,0.97099,0.80756,0.10012,1.04456,1.19162,0.78404,0.84532,0.90747,0.59945,0.82104,0.88521,0.93972,0.90381,1.05755,0.26101,0.00953,0.72083,1.3143,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
95,59759,0.96541,0.79695,0.09897,1.04501,1.18705,0.78964,0.84616,0.90894,0.60055,0.82995,0.88312,0.94044,0.90469,1.05644,0.26055,0.00946,0.71876,1.31386,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
96,60681.7,0.96708,0.79441,0.09984,1.03948,1.18823,0.78887,0.84601,0.90867,0.60146,0.82354,0.88319,0.94034,0.90465,1.05606,0.26028,0.00945,0.71783,1.31356,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
97,61605.6,0.96391,0.79035,0.09787,1.03854,1.18466,0.7882,0.84601,0.90936,0.60076,0.82277,0.88312,0.94075,0.90503,1.05481,0.25956,0.00947,0.71604,1.31324,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
98,62520.2,0.95969,0.78713,0.09838,1.03667,1.18465,0.78819,0.85265,0.90964,0.60137,0.82171,0.88503,0.94099,0.90508,1.05416,0.25892,0.00956,0.71504,1.31303,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
99,63436.1,0.95716,0.78221,0.09697,1.0375,1.18274,0.78923,0.85451,0.90938,0.60188,0.82463,0.88546,0.94091,0.90582,1.05389,0.2589,0.00956,0.71343,1.31285,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
100,64351.2,0.95352,0.78532,0.0976,1.03329,1.18031,0.7915,0.85221,0.91001,0.60189,0.82424,0.88746,0.94185,0.90667,1.05325,0.25908,0.00963,0.71203,1.31258,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
101,65267.7,0.94798,0.77694,0.09724,1.03064,1.17777,0.79309,0.84972,0.91073,0.60251,0.82512,0.88404,0.94225,0.90751,1.05253,0.25892,0.0098,0.71,1.31207,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
102,66185.9,0.94714,0.77938,0.09775,1.0282,1.17669,0.78915,0.85064,0.91058,0.60258,0.82186,0.88589,0.94246,0.90776,1.05148,0.25955,0.00987,0.70953,1.31162,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
103,67103.8,0.9429,0.7639,0.09603,1.02668,1.17624,0.78663,0.85154,0.90944,0.60149,0.82008,0.88776,0.94172,0.90742,1.05065,0.25735,0.00973,0.70974,1.31131,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
104,68025.8,0.94696,0.75967,0.09613,1.02918,1.17781,0.78495,0.84972,0.90813,0.6,0.82094,0.88868,0.94062,0.90658,1.04909,0.25737,0.00989,0.70845,1.31053,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
105,68946.7,0.94713,0.76006,0.09589,1.0255,1.17602,0.7877,0.85343,0.90789,0.59822,0.82255,0.88577,0.94074,0.90738,1.04807,0.25586,0.0099,0.70757,1.31057,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
106,69866.1,0.93785,0.75701,0.09626,1.02248,1.17087,0.78386,0.85436,0.90849,0.5995,0.8179,0.89147,0.94158,0.90802,1.04704,0.25514,0.01002,0.70655,1.31027,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
107,70786.2,0.93735,0.75378,0.09458,1.02243,1.17158,0.79009,0.85343,0.90981,0.60149,0.82358,0.88961,0.94194,0.90866,1.04667,0.25383,0.01002,0.70543,1.30977,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
108,71705.5,0.932,0.74694,0.09604,1.02086,1.16937,0.78824,0.85436,0.91083,0.60186,0.82268,0.8866,0.94271,0.9099,1.04571,0.2528,0.01006,0.70394,1.30904,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
109,72631.1,0.93123,0.74849,0.09364,1.01766,1.16818,0.7898,0.85529,0.91107,0.6012,0.82338,0.88651,0.9425,0.90922,1.04464,0.25139,0.01004,0.70351,1.30858,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
110,73553.6,0.92702,0.74,0.09303,1.01673,1.16528,0.78948,0.85343,0.91119,0.60092,0.82294,0.88961,0.94243,0.90902,1.04414,0.25093,0.0101,0.70363,1.30848,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
111,74473.5,0.93087,0.72705,0.09333,1.01744,1.16887,0.78812,0.85343,0.91104,0.60029,0.82267,0.89084,0.94278,0.91012,1.04328,0.25039,0.01016,0.70259,1.30782,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
112,75394.5,0.92057,0.73145,0.09383,1.00917,1.16266,0.78253,0.85785,0.91159,0.60108,0.82535,0.89239,0.9428,0.91037,1.04335,0.2495,0.01008,0.70238,1.30802,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
113,76313.8,0.92572,0.72469,0.09225,1.00906,1.16402,0.78838,0.86054,0.9139,0.60191,0.83094,0.88911,0.94351,0.91141,1.04257,0.24873,0.00998,0.7015,1.30749,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
114,77232.6,0.91794,0.72339,0.09321,1.00931,1.16163,0.792,0.85833,0.91413,0.60247,0.82858,0.89332,0.94363,0.91135,1.04229,0.24682,0.00977,0.70007,1.30713,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
115,78148.6,0.91377,0.71207,0.09169,1.00588,1.15867,0.79375,0.86035,0.91465,0.60329,0.82819,0.89147,0.94384,0.91113,1.04187,0.24706,0.00996,0.70034,1.30685,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
116,79063.5,0.9095,0.70014,0.09114,0.9994,1.15574,0.79369,0.85714,0.91478,0.60339,0.82977,0.8961,0.94449,0.9116,1.04152,0.24695,0.00998,0.69875,1.30673,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
117,79991.2,0.90574,0.71266,0.09129,0.99876,1.1538,0.79005,0.86221,0.91503,0.6039,0.82822,0.8961,0.94453,0.91137,1.04112,0.24715,0.00992,0.69777,1.30611,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
118,80929.6,0.90677,0.70125,0.09,0.99973,1.15403,0.79024,0.85973,0.91548,0.60384,0.83019,0.88961,0.9452,0.91211,1.04029,0.24782,0.00998,0.69675,1.30561,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
119,81863,0.90002,0.68838,0.08945,0.99559,1.15102,0.7925,0.84879,0.91593,0.60373,0.83111,0.8859,0.94571,0.9125,1.04002,0.24736,0.01002,0.69586,1.30502,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
120,82795.2,0.89829,0.68909,0.09023,0.99438,1.15027,0.79664,0.84694,0.91683,0.60548,0.83329,0.8859,0.94647,0.91296,1.03977,0.24574,0.01,0.69482,1.30488,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
121,83733,0.89502,0.68641,0.08821,0.99315,1.14843,0.79616,0.84972,0.91698,0.60655,0.83569,0.88683,0.94693,0.91341,1.03883,0.24456,0.00981,0.69439,1.30415,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
