epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,1288.54,1.2987,1.99425,0.17129,1.34899,1.4042,0.85566,0.83952,0.9062,0.62197,0.88646,0.86178,0.93888,0.86767,1.03669,0.41071,0.01118,0.73787,1.24368,4.604e-05,4.604e-05,4.604e-05
14,1590.45,1.29215,1.98346,0.17175,1.35177,1.39922,0.85892,0.81323,0.90395,0.62321,0.87403,0.84323,0.93318,0.86423,1.03355,0.4078,0.01138,0.74699,1.24415,4.571e-05,4.571e-05,4.571e-05
15,1882.36,1.27112,1.94772,0.1706,1.32197,1.38132,0.82941,0.82839,0.8987,0.61856,0.86578,0.85158,0.93163,0.86376,1.03216,0.40353,0.01211,0.73878,1.24416,4.538e-05,4.538e-05,4.538e-05
16,2174.32,1.27603,1.94363,0.16741,1.3239,1.37891,0.83957,0.80586,0.89599,0.61736,0.87343,0.84508,0.93351,0.8672,1.02646,0.39791,0.01139,0.74096,1.24042,4.505e-05,4.505e-05,4.505e-05
17,2472.28,1.26327,1.90286,0.16471,1.31246,1.37428,0.85306,0.82004,0.89962,0.62077,0.8835,0.85343,0.93675,0.87024,1.0215,0.39464,0.01183,0.7372,1.23546,4.472e-05,4.472e-05,4.472e-05
18,2785.86,1.25734,1.8834,0.16401,1.30384,1.36508,0.84942,0.82931,0.90659,0.62525,0.8709,0.86178,0.93903,0.8737,1.02122,0.39231,0.01143,0.72638,1.23565,4.439e-05,4.439e-05,4.439e-05
19,3089.93,1.24683,1.85833,0.16381,1.29479,1.35895,0.87029,0.81535,0.91111,0.63012,0.89063,0.85993,0.94452,0.87873,1.0212,0.38673,0.01121,0.72126,1.2344,4.406e-05,4.406e-05,4.406e-05
20,3396.08,1.24066,1.85189,0.16455,1.28723,1.35822,0.87768,0.81873,0.91057,0.62971,0.88193,0.86364,0.94211,0.87819,1.01737,0.38298,0.0122,0.72105,1.23311,4.373e-05,4.373e-05,4.373e-05
21,3701.56,1.24197,1.84401,0.16193,1.28412,1.36416,0.85963,0.82372,0.90671,0.62609,0.88622,0.8525,0.94075,0.87608,1.01365,0.38256,0.01232,0.72576,1.23121,4.34e-05,4.34e-05,4.34e-05
22,4008.36,1.23069,1.80937,0.16214,1.26883,1.35053,0.87768,0.82931,0.91662,0.63413,0.89881,0.85622,0.94513,0.88353,1.01417,0.3775,0.01328,0.71514,1.23195,4.307e-05,4.307e-05,4.307e-05
23,4315.57,1.22838,1.82905,0.16074,1.26736,1.35321,0.87362,0.82282,0.91601,0.63503,0.89608,0.85586,0.94596,0.88458,1.01166,0.37407,0.01307,0.71277,1.23101,4.274e-05,4.274e-05,4.274e-05
24,4623.06,1.21731,1.80217,0.16138,1.26695,1.34782,0.87152,0.82004,0.91452,0.63405,0.89433,0.85529,0.94613,0.88578,1.01103,0.37065,0.01323,0.71304,1.23193,4.241e-05,4.241e-05,4.241e-05
25,4932.45,1.21277,1.78342,0.1566,1.25426,1.34023,0.85431,0.8268,0.91439,0.63521,0.88785,0.85927,0.94632,0.88646,1.00957,0.36822,0.01265,0.70988,1.2313,4.208e-05,4.208e-05,4.208e-05
26,5237.92,1.21098,1.7634,0.15688,1.25121,1.33797,0.84806,0.83362,0.91295,0.63436,0.88109,0.86609,0.9459,0.88572,1.00785,0.36705,0.01237,0.70956,1.22994,4.175e-05,4.175e-05,4.175e-05
27,5542.73,1.20159,1.76004,0.15718,1.23457,1.33559,0.85276,0.83811,0.91525,0.6357,0.87663,0.87477,0.94721,0.88707,1.00852,0.36532,0.01189,0.70571,1.23059,4.142e-05,4.142e-05,4.142e-05
28,5849.19,1.19457,1.74474,0.155,1.23402,1.33043,0.85017,0.84045,0.9165,0.63707,0.88259,0.87662,0.94836,0.88812,1.00806,0.36501,0.01188,0.70306,1.23059,4.109e-05,4.109e-05,4.109e-05
29,6152.53,1.20457,1.76077,0.15551,1.23958,1.33638,0.8502,0.84601,0.91734,0.63652,0.88198,0.87848,0.94867,0.88911,1.00795,0.36354,0.01177,0.70333,1.23076,4.076e-05,4.076e-05,4.076e-05
30,6456.39,1.19487,1.7343,0.15507,1.23239,1.33133,0.85862,0.84137,0.91794,0.63693,0.88426,0.87662,0.94923,0.89025,1.00848,0.3621,0.01168,0.70089,1.23114,4.043e-05,4.043e-05,4.043e-05
31,6762.25,1.19602,1.71498,0.15502,1.229,1.32777,0.8597,0.84323,0.91785,0.63678,0.88406,0.87477,0.94952,0.8915,1.00867,0.36072,0.01137,0.70152,1.23107,4.01e-05,4.01e-05,4.01e-05
32,7070.33,1.17921,1.68738,0.15254,1.21258,1.31861,0.86025,0.84137,0.91712,0.63619,0.88221,0.87541,0.94897,0.89173,1.00839,0.35968,0.01136,0.70227,1.23106,3.977e-05,3.977e-05,3.977e-05
33,7377.34,1.17479,1.67577,0.15158,1.21825,1.3199,0.86507,0.84045,0.91731,0.63673,0.88417,0.8757,0.9497,0.89218,1.00806,0.35912,0.01128,0.70194,1.23113,3.944e-05,3.944e-05,3.944e-05
34,7684.69,1.17598,1.68898,0.15038,1.21526,1.31463,0.86687,0.84137,0.91733,0.63599,0.89145,0.87106,0.95026,0.89323,1.00739,0.35813,0.01136,0.70089,1.23091,3.911e-05,3.911e-05,3.911e-05
35,7989.84,1.17533,1.67081,0.15082,1.20413,1.31488,0.8667,0.84601,0.91802,0.63691,0.88934,0.87477,0.95061,0.89342,1.00708,0.35693,0.01119,0.69882,1.23096,3.878e-05,3.878e-05,3.878e-05
36,8296.82,1.16527,1.64441,0.14996,1.20465,1.31025,0.86798,0.84323,0.91684,0.63723,0.89041,0.87429,0.95029,0.89333,1.0065,0.35657,0.01139,0.70004,1.23069,3.845e-05,3.845e-05,3.845e-05
37,8603.9,1.15701,1.64832,0.15006,1.19294,1.30739,0.87141,0.8423,0.91787,0.6385,0.89122,0.87662,0.95069,0.89365,1.00645,0.35578,0.01119,0.69827,1.23072,3.812e-05,3.812e-05,3.812e-05
38,8911.62,1.16288,1.66812,0.14914,1.19518,1.30757,0.87166,0.84416,0.91929,0.63868,0.89302,0.87504,0.95077,0.8942,1.00671,0.35482,0.01118,0.69765,1.23111,3.779e-05,3.779e-05,3.779e-05
39,9218.84,1.16258,1.66625,0.14902,1.19645,1.30771,0.87225,0.8423,0.91881,0.6383,0.89662,0.87692,0.9506,0.89426,1.00612,0.35379,0.01115,0.69876,1.23066,3.746e-05,3.746e-05,3.746e-05
40,9527.13,1.1565,1.64409,0.14933,1.19045,1.30673,0.87179,0.84879,0.91975,0.63988,0.90228,0.87848,0.95112,0.89471,1.00519,0.35309,0.01115,0.69632,1.23033,3.713e-05,3.713e-05,3.713e-05
41,9832.54,1.15716,1.64244,0.14586,1.18662,1.29316,0.87383,0.84787,0.92036,0.64002,0.90082,0.87848,0.95179,0.89551,1.00464,0.35279,0.01115,0.69506,1.22983,3.68e-05,3.68e-05,3.68e-05
42,10136.4,1.14855,1.61106,0.14776,1.17797,1.29897,0.87356,0.84598,0.91987,0.63898,0.89823,0.87848,0.95178,0.89527,1.00375,0.35249,0.01097,0.69485,1.22909,3.647e-05,3.647e-05,3.647e-05
43,10447.4,1.14062,1.59743,0.14398,1.17335,1.28757,0.88299,0.84416,0.92164,0.64026,0.90114,0.87937,0.95296,0.89648,1.00331,0.35118,0.01093,0.69186,1.22912,3.614e-05,3.614e-05,3.614e-05
44,315.164,1.14552,1.62527,0.14779,1.18343,1.30113,0.88146,0.84844,0.92186,0.64024,0.90098,0.87755,0.95308,0.89671,1.00329,0.35121,0.01097,0.69118,1.22881,3.581e-05,3.581e-05,3.581e-05
45,604.629,1.17226,1.69963,0.15021,1.20711,1.31483,0.87885,0.84694,0.92111,0.64,0.90603,0.87657,0.95322,0.8969,1.00309,0.35131,0.01104,0.69223,1.22877,3.548e-05,3.548e-05,3.548e-05
46,891.3,1.16748,1.68507,0.15049,1.20133,1.31146,0.87601,0.84508,0.92011,0.6396,0.90344,0.87661,0.95269,0.89674,1.00276,0.35116,0.01104,0.6943,1.22889,3.515e-05,3.515e-05,3.515e-05
47,1179.88,1.15973,1.65465,0.14966,1.1974,1.30785,0.86462,0.84723,0.91904,0.6394,0.89586,0.87784,0.95235,0.89643,1.0024,0.35098,0.01104,0.69628,1.2287,3.482e-05,3.482e-05,3.482e-05
48,1467.84,1.16278,1.66211,0.14975,1.19396,1.30936,0.87178,0.84508,0.91921,0.6391,0.89661,0.87689,0.95226,0.89679,1.00196,0.35066,0.011,0.69558,1.22835,3.449e-05,3.449e-05,3.449e-05
49,1755.75,1.16013,1.64142,0.14927,1.19179,1.30772,0.87145,0.8423,0.91907,0.63989,0.89606,0.88219,0.95222,0.89657,1.00132,0.35034,0.01099,0.6957,1.22792,3.416e-05,3.416e-05,3.416e-05
50,2041.56,1.1562,1.62022,0.1487,1.18875,1.30131,0.87037,0.84045,0.9187,0.63886,0.89512,0.88126,0.95222,0.89642,1.00086,0.35064,0.01109,0.69581,1.22776,3.383e-05,3.383e-05,3.383e-05
51,2330.04,1.1486,1.61434,0.1474,1.18112,1.29933,0.87022,0.84598,0.91928,0.63936,0.89981,0.87474,0.95269,0.89654,1.00086,0.35016,0.01098,0.69406,1.22785,3.35e-05,3.35e-05,3.35e-05
52,2620.99,1.15653,1.63794,0.14472,1.18706,1.30421,0.87411,0.8438,0.9199,0.64018,0.89809,0.87471,0.95309,0.89703,1.00005,0.34946,0.01094,0.69284,1.22774,3.317e-05,3.317e-05,3.317e-05
53,2912.44,1.14839,1.61881,0.14561,1.17599,1.29019,0.86972,0.84787,0.91948,0.639,0.89903,0.87556,0.95332,0.89727,0.99986,0.34888,0.01089,0.69211,1.22778,3.284e-05,3.284e-05,3.284e-05
54,3206.25,1.14117,1.61223,0.14786,1.17323,1.2924,0.86547,0.8534,0.91994,0.63935,0.8978,0.87941,0.95365,0.89825,0.99926,0.34841,0.01089,0.69088,1.22769,3.251e-05,3.251e-05,3.251e-05
55,3500.29,1.13992,1.59086,0.14323,1.16375,1.28716,0.86223,0.85342,0.92062,0.64015,0.89316,0.88404,0.95394,0.89843,0.99893,0.34776,0.01083,0.6904,1.2277,3.218e-05,3.218e-05,3.218e-05
56,3791.78,1.13859,1.59887,0.14423,1.16731,1.29212,0.86012,0.85714,0.92187,0.64083,0.89177,0.88868,0.95456,0.89905,0.99847,0.34772,0.01083,0.6891,1.22774,3.185e-05,3.185e-05,3.185e-05
57,4084.67,1.14329,1.60636,0.14603,1.17029,1.29567,0.87,0.85622,0.92357,0.64244,0.89914,0.88489,0.95522,0.89993,0.99773,0.3472,0.01079,0.68592,1.22757,3.152e-05,3.152e-05,3.152e-05
58,4377.77,1.1325,1.56734,0.14468,1.1677,1.29036,0.86428,0.85622,0.92274,0.64256,0.89331,0.88497,0.95497,0.8998,0.99724,0.34661,0.01071,0.68658,1.22729,3.119e-05,3.119e-05,3.119e-05
59,4668.5,1.13055,1.60349,0.14489,1.16163,1.28796,0.86748,0.85529,0.92398,0.64468,0.89476,0.88219,0.95545,0.90039,0.99669,0.3465,0.01068,0.68496,1.22752,3.086e-05,3.086e-05,3.086e-05
60,4959.5,1.13103,1.60106,0.14506,1.16217,1.28431,0.8666,0.86085,0.92508,0.64557,0.8962,0.8859,0.95546,0.90135,0.99625,0.34591,0.01066,0.68311,1.22742,3.053e-05,3.053e-05,3.053e-05
61,5248.54,1.12473,1.59199,0.14273,1.15988,1.28135,0.87076,0.85993,0.92532,0.64582,0.898,0.88683,0.95578,0.90161,0.99543,0.34545,0.0106,0.68261,1.2271,3.02e-05,3.02e-05,3.02e-05
62,5536.11,1.1264,1.56201,0.14233,1.15313,1.28147,0.8691,0.85993,0.92442,0.6452,0.89781,0.88833,0.95547,0.90168,0.99503,0.34466,0.01054,0.68421,1.22684,2.987e-05,2.987e-05,2.987e-05
63,5826.4,1.12055,1.52983,0.14074,1.14621,1.28191,0.87083,0.85676,0.92491,0.64605,0.89718,0.8904,0.95585,0.90197,0.99412,0.34465,0.01043,0.68398,1.22623,2.954e-05,2.954e-05,2.954e-05
64,6116.4,1.11637,1.56631,0.14365,1.15008,1.27802,0.86863,0.85622,0.9235,0.64497,0.89343,0.8859,0.95552,0.90198,0.99377,0.34391,0.0104,0.68523,1.22645,2.921e-05,2.921e-05,2.921e-05
65,6406.17,1.11513,1.54235,0.14013,1.15005,1.27542,0.86841,0.85436,0.92324,0.64414,0.89525,0.88683,0.95563,0.90179,0.99342,0.34318,0.01042,0.68472,1.22643,2.888e-05,2.888e-05,2.888e-05
66,6697.74,1.11701,1.52958,0.13779,1.13747,1.27698,0.87351,0.85529,0.92463,0.64598,0.89491,0.88961,0.95611,0.90222,0.99295,0.34259,0.0104,0.68241,1.22639,2.855e-05,2.855e-05,2.855e-05
67,6987.96,1.11418,1.55257,0.1417,1.14257,1.27794,0.87152,0.859,0.92557,0.6471,0.89732,0.89174,0.95659,0.90275,0.99258,0.34205,0.01026,0.68116,1.2266,2.822e-05,2.822e-05,2.822e-05
68,7278.87,1.11196,1.54335,0.14007,1.13894,1.27438,0.8708,0.85993,0.92581,0.64555,0.8984,0.89054,0.95711,0.90309,0.99221,0.34119,0.01006,0.68067,1.22654,2.789e-05,2.789e-05,2.789e-05
69,7568.71,1.10875,1.55152,0.1388,1.14133,1.27148,0.87152,0.859,0.9257,0.6463,0.9008,0.89292,0.95706,0.90279,0.9922,0.3407,0.01013,0.68119,1.22666,2.756e-05,2.756e-05,2.756e-05
70,7858.31,1.10695,1.53821,0.13839,1.13013,1.26818,0.86898,0.85714,0.92487,0.64489,0.89809,0.89104,0.95684,0.90305,0.99217,0.33995,0.01004,0.68135,1.22692,2.723e-05,2.723e-05,2.723e-05
71,8148.51,1.10709,1.52704,0.13871,1.12865,1.2691,0.86816,0.85714,0.92432,0.64485,0.89862,0.88799,0.95664,0.90271,0.99166,0.3393,0.01,0.682,1.2268,2.69e-05,2.69e-05,2.69e-05
72,8439.42,1.10498,1.52037,0.13664,1.12774,1.26519,0.86732,0.85503,0.92307,0.64387,0.8979,0.88921,0.95632,0.90321,0.99135,0.33842,0.01002,0.68329,1.22689,2.657e-05,2.657e-05,2.657e-05
73,8727.31,1.10111,1.51745,0.13712,1.13228,1.26618,0.86349,0.85672,0.92245,0.64299,0.8962,0.89054,0.95631,0.90343,0.99101,0.33786,0.00991,0.68498,1.22682,2.624e-05,2.624e-05,2.624e-05
74,312.485,1.09972,1.52257,0.14023,1.13166,1.27176,0.8634,0.85601,0.92214,0.64274,0.89614,0.88848,0.95618,0.90334,0.99083,0.33755,0.00996,0.6856,1.22667,2.591e-05,2.591e-05,2.591e-05
75,601.633,1.12628,1.59952,0.14397,1.1589,1.28197,0.86511,0.85674,0.92189,0.64262,0.8979,0.88921,0.95631,0.90322,0.99088,0.33797,0.00988,0.68504,1.22709,2.558e-05,2.558e-05,2.558e-05
76,895.891,1.13104,1.58277,0.14308,1.15771,1.28697,0.86661,0.85577,0.92195,0.64262,0.89948,0.88823,0.95655,0.90307,0.99093,0.33782,0.00991,0.68408,1.22757,2.525e-05,2.525e-05,2.525e-05
77,1189.84,1.1241,1.55722,0.14173,1.15038,1.28129,0.86336,0.85577,0.92233,0.64274,0.89564,0.88776,0.95679,0.90313,0.99086,0.33761,0.00987,0.68314,1.22713,2.492e-05,2.492e-05,2.492e-05
78,1483.53,1.11076,1.54267,0.14277,1.14587,1.27787,0.86243,0.85484,0.922,0.64262,0.89538,0.88918,0.95687,0.90403,0.99052,0.33736,0.00984,0.68307,1.22693,2.459e-05,2.459e-05,2.459e-05
79,1772.49,1.12159,1.56209,0.14131,1.14647,1.28103,0.86175,0.85002,0.92085,0.64267,0.89455,0.88921,0.95646,0.9042,0.99073,0.33706,0.00988,0.68414,1.22768,2.426e-05,2.426e-05,2.426e-05
80,2062.62,1.11798,1.55782,0.14294,1.1526,1.28027,0.86494,0.86271,0.92331,0.64323,0.89992,0.89257,0.95718,0.90451,0.99058,0.33694,0.00991,0.68036,1.22787,2.393e-05,2.393e-05,2.393e-05
81,2354.27,1.11724,1.55715,0.14097,1.14383,1.27808,0.86862,0.85862,0.92293,0.64311,0.89973,0.89239,0.95709,0.90448,0.99008,0.33588,0.00995,0.68077,1.22754,2.36e-05,2.36e-05,2.36e-05
82,2646.02,1.11444,1.56787,0.13982,1.14678,1.27387,0.86918,0.86288,0.92244,0.64304,0.89741,0.89518,0.95699,0.90492,0.98956,0.33555,0.01002,0.68135,1.22743,2.327e-05,2.327e-05,2.327e-05
83,2939.25,1.10288,1.50441,0.13861,1.13115,1.26924,0.86641,0.85529,0.92136,0.64235,0.89638,0.89332,0.95666,0.90424,0.98958,0.33611,0.00999,0.68299,1.22778,2.294e-05,2.294e-05,2.294e-05
84,3227.89,1.10917,1.55046,0.14104,1.13265,1.27038,0.86509,0.85158,0.92061,0.64226,0.8962,0.88898,0.95644,0.9046,0.98948,0.33526,0.00995,0.68374,1.2281,2.261e-05,2.261e-05,2.261e-05
85,3516.44,1.10984,1.52393,0.13901,1.13952,1.2704,0.86414,0.85065,0.91998,0.64156,0.89579,0.88683,0.95639,0.90428,0.98923,0.33478,0.00992,0.68397,1.22822,2.228e-05,2.228e-05,2.228e-05
86,3807.51,1.10859,1.55363,0.13927,1.13856,1.27431,0.86553,0.85436,0.92076,0.64252,0.89647,0.89164,0.95663,0.90484,0.98919,0.33451,0.00992,0.68225,1.22869,2.195e-05,2.195e-05,2.195e-05
87,4097.34,1.10437,1.53424,0.13785,1.12961,1.27172,0.86035,0.8525,0.91914,0.6404,0.89525,0.88961,0.95627,0.90465,0.98929,0.33415,0.0099,0.68413,1.22871,2.162e-05,2.162e-05,2.162e-05
88,4389.83,1.11061,1.522,0.13684,1.13905,1.27313,0.85797,0.85175,0.91799,0.63951,0.89032,0.89239,0.95611,0.90469,0.98907,0.33412,0.00997,0.68536,1.22855,2.129e-05,2.129e-05,2.129e-05
89,4681.74,1.10826,1.52636,0.13755,1.12801,1.26953,0.85299,0.85581,0.91682,0.63931,0.8913,0.89425,0.95594,0.90444,0.98917,0.33365,0.00996,0.68658,1.22853,2.096e-05,2.096e-05,2.096e-05
90,4974.55,1.10462,1.53014,0.13759,1.13231,1.26967,0.85395,0.85436,0.91694,0.63964,0.89289,0.89332,0.95595,0.90431,0.98903,0.33422,0.00998,0.68627,1.22857,2.063e-05,2.063e-05,2.063e-05
91,5267.08,1.09607,1.5174,0.13848,1.12555,1.26836,0.85503,0.85529,0.91789,0.6409,0.89367,0.89658,0.95629,0.90438,0.98932,0.33394,0.00996,0.68427,1.22898,2.03e-05,2.03e-05,2.03e-05
92,5557.54,1.08248,1.46463,0.13578,1.10762,1.25985,0.85192,0.85924,0.91811,0.64021,0.89147,0.89913,0.95632,0.90474,0.98967,0.33356,0.0099,0.68399,1.2294,1.997e-05,1.997e-05,1.997e-05
93,5848.19,1.09969,1.51438,0.13681,1.1215,1.26667,0.85273,0.86476,0.91996,0.64104,0.89115,0.90372,0.95712,0.90504,0.98969,0.33259,0.00975,0.68067,1.22946,1.964e-05,1.964e-05,1.964e-05
94,6140.02,1.10038,1.52547,0.13667,1.12401,1.26163,0.85398,0.86364,0.92068,0.6415,0.89105,0.9028,0.95728,0.90517,0.98979,0.33223,0.00973,0.68037,1.22947,1.931e-05,1.931e-05,1.931e-05
95,6433.07,1.09849,1.52112,0.13677,1.12107,1.26739,0.85301,0.86735,0.92155,0.64188,0.89278,0.90368,0.95747,0.90534,0.98985,0.33184,0.00968,0.67908,1.22981,1.898e-05,1.898e-05,1.898e-05
96,6723.81,1.09131,1.49121,0.13858,1.11588,1.26213,0.85202,0.86642,0.92147,0.64199,0.89339,0.9026,0.95737,0.90493,0.98997,0.3315,0.00968,0.67823,1.23007,1.865e-05,1.865e-05,1.865e-05
97,7013.22,1.09325,1.50278,0.13768,1.12179,1.2635,0.85074,0.86185,0.92018,0.64108,0.89618,0.89686,0.95694,0.90449,0.99006,0.33114,0.00971,0.68009,1.23011,1.832e-05,1.832e-05,1.832e-05
98,7302.78,1.08435,1.48239,0.13691,1.1142,1.25787,0.85099,0.8582,0.91929,0.64039,0.89313,0.89933,0.95665,0.90422,0.99,0.33084,0.00958,0.68103,1.2306,1.799e-05,1.799e-05,1.799e-05
99,7589.95,1.08303,1.482,0.13664,1.11281,1.25438,0.85017,0.859,0.91739,0.63927,0.89618,0.89686,0.95631,0.90359,0.98991,0.33031,0.00961,0.6829,1.23065,1.766e-05,1.766e-05,1.766e-05
100,7878.42,1.08847,1.48011,0.13611,1.11554,1.25925,0.84738,0.86013,0.9171,0.63837,0.8961,0.89981,0.95619,0.9034,0.98987,0.33028,0.00958,0.68359,1.23059,1.733e-05,1.733e-05,1.733e-05
101,8167.68,1.08374,1.46155,0.13453,1.11375,1.25854,0.84542,0.85744,0.91669,0.6387,0.89323,0.90074,0.95606,0.90357,0.98999,0.32956,0.00964,0.68376,1.23076,1.7e-05,1.7e-05,1.7e-05
102,8462.05,1.08722,1.48221,0.13466,1.11116,1.25895,0.84437,0.85558,0.91612,0.6378,0.8947,0.89981,0.95604,0.90323,0.99036,0.32931,0.00966,0.68407,1.23086,1.667e-05,1.667e-05,1.667e-05
103,8757.79,1.08498,1.47916,0.1352,1.10896,1.25559,0.8459,0.85549,0.91608,0.63684,0.89363,0.89619,0.95605,0.90372,0.99046,0.3289,0.00965,0.68326,1.23117,1.634e-05,1.634e-05,1.634e-05
104,9049.2,1.08743,1.48588,0.13461,1.11362,1.25748,0.84624,0.85343,0.91526,0.63592,0.89914,0.8931,0.95588,0.90358,0.99076,0.32805,0.00973,0.68397,1.23184,1.601e-05,1.601e-05,1.601e-05
105,9338.36,1.07764,1.48029,0.13707,1.10828,1.25469,0.84868,0.8423,0.9138,0.63556,0.89915,0.89239,0.95547,0.90299,0.99092,0.3278,0.00971,0.6854,1.2327,1.568e-05,1.568e-05,1.568e-05
106,9625.38,1.07754,1.46542,0.136,1.10745,1.25184,0.84823,0.83988,0.91189,0.63424,0.89825,0.89332,0.95491,0.90255,0.99089,0.32771,0.00978,0.68834,1.2329,1.535e-05,1.535e-05,1.535e-05
107,9912.19,1.06985,1.47725,0.13559,1.10022,1.24862,0.84688,0.84045,0.91121,0.63388,0.89829,0.89147,0.95478,0.90243,0.99094,0.32723,0.0098,0.6892,1.2332,1.502e-05,1.502e-05,1.502e-05
108,10200,1.078,1.48668,0.13264,1.10239,1.25506,0.84785,0.84137,0.91284,0.63459,0.89904,0.89218,0.95548,0.903,0.99103,0.32662,0.00977,0.68722,1.23314,1.469e-05,1.469e-05,1.469e-05
109,10488.5,1.08502,1.50903,0.13472,1.10995,1.25451,0.84591,0.84025,0.91279,0.63475,0.89914,0.89313,0.95549,0.90238,0.99135,0.32646,0.00968,0.68724,1.23331,1.436e-05,1.436e-05,1.436e-05
